entity,type
Ram Sevak,POL
Nainital,GPE
ED,ORG
Harminder Singh,DIR
Sarvjeet Kaur Manuke,PERSON
Nimtouri,GPE
Guru Gobind Singh,PERSON
Santhal Pargana,GPE
Eish Singhal,PERSON
All India Kisan Mazdoor Coordination Sangharsh Samiti,ORG
Champawat,GPE
Bai Ji,PERSON
GVK Bio,ORG
Chatrapura,GPE
Dhaurahra,GPE
P Nalini,PERSON
Ajit Singh,POL
Kolathukkombai,GPE
Indian Council of Agricultural Research,ORG
Baanskheda village,GPE
Wisdom,ORG
Sikh Forum,ORG
Siva,PERSON
T Narasipur,GPE
Varasgaon,GPE
Mukesh Arora,POL
AV Ranganath,PERSON
Bharatiya Kisan Union Haryana,ORG
Kalanidhi Naithani,PERSON
Manish Rokad,PERSON
Rohan Gupta,DIR
Huda,GPE
Jagdish Kandpal,PERSON
Khanouri,GPE
Kovilpatti,GPE
KVKs,ORG
the Punjab Pollution Control Board,ORG
Sharry,PERSON
Sanguem taluka,GPE
West Bengal Pradesh Congress Committee,ORG
Kodiveri,GPE
Saat Nischay,ORG
Dahod,GPE
Akbarpur Kotwali,GPE
Youth Congress,ORG
Adi Dravidar,PERSON
Rajnish International,ORG
Sukhdev Singh Chak,PERSON
Dayanand Bandodkar,PERSON
Rural,GPE
Geeta Nagar,GPE
Raman Deep Singh Sindhu,PERSON
Rajinder Benipal,PERSON
Prem Singh Chandumajra,POL
SCDCC Bank,ORG
ministry of finance,ORG
Ingale,PERSON
the Supreme Court’s,ORG
Modiji,PERSON
Azam Khan,PERSON
Karnail Singh,POL
Chennai Super Kings,ORG
Chandra,PERSON
Abhay Das,PERSON
Maharashtara,GPE
Khammam,GPE
Barhaini,GPE
Shanshad Ansari,PERSON
Saboli,GPE
Raja Rajeswari Poultry Farm,ORG
Cheema,PERSON
Gopalakrishna Dwivedi,PERSON
Bhupendra Singh,DIR
Vasantrao Naik Shetkari Swavalamban Mission,ORG
Bareily,GPE
Institute of Social Sciences,ORG
Gursahaiganj,GPE
Bytco Hospital,ORG
Hannan Mollah,POL
Lok Bhalai Insaf Welfare Society,ORG
Darade,PERSON
DSO,ORG
Kalamana,GPE
Rajiv Satav,PERSON
Huntergunj,GPE
Shiv Narayan Singh Chauhan,PERSON
Thandalacheri,GPE
Coimbatorians,PERSON
M Saravanan,PERSON
Atpadi,GPE
East Singhbhum,GPE
Mohan Bhandari,DIR
Sajjala Ramakrishna Reddy,DIR
Jawaharnagar,GPE
Mouda,GPE
Surendra Patel,PERSON
Yadwinder,PERSON
Ciba,ORG
Sangeeta,DIR
Ujjai,GPE
Periyanaickenpalayam block,GPE
THTSC,ORG
Seldoh,GPE
Tapi,GPE
Seth,PERSON
Ekta Parishad,ORG
Ambadas Deomane,PERSON
Laxmibai,PERSON
Sube Singh Boora,PERSON
the Environment Pollution (Prevention & Control) Authority,ORG
Akheda,GPE
T Srinivas Yadav,PERSON
Ochlandra,PERSON
MS Swaminathan,PERSON
the Haryana State Pollution Control Board,ORG
Manikandan,DIR
Washim,GPE
Chitradurga,GPE
Pataudi,GPE
Kavitha Kuruganti,PERSON
Kakka-ji,PERSON
Ramesh Padvi,PERSON
BKU-Tikait,ORG
revi,PERSON
Palandur,GPE
Mettur,GPE
Bharat Dighole,PERSON
Rohad,GPE
Panshet,GPE
Arshpreet Sahni,PERSON
Jyoraha Kalyanpur,GPE
Christian United Federation,ORG
House,ORG
Sanwar,PERSON
Subramanian,PERSON
Sardar Vallabh Bhai Patel Agriculture and Technical University,ORG
Std XII,ORG
Osmanabad,GPE
Moradabad,GPE
Kandiyur,GPE
Nilgiris Bought Leaf Factories Association,ORG
Vijayan,PERSON
the Agricultural Technology Management Agency,ORG
V P Nachimuthu,PERSON
Varvara Rao,PERSON
TR Kesavan,PERSON
Banondi village,GPE
V P Singh Badnore,PERSON
Union Narendra Singh Tomar,PERSON
D Soundarajothi,PERSON
Ramkumar Gautam,PERSON
Bilara,PERSON
Yorkshire,GPE
Mohanambalpuram,GPE
Venkat Reddy,PERSON
LRS,ORG
Rajnish Kumar,DIR
Ellenabad,GPE
Manpreet Singh Badal,PERSON
RTI,ORG
TMA,ORG
Chinthamani,POL
CICU,ORG
Banur,GPE
CMAPP,ORG
the Periyar Canal Extension and Farmers Livelihood,ORG
Selbrah village,GPE
Ponam Malakondaiah,PERSON
Aaroli,GPE
Vinod Gupta,DIR
Saifai,GPE
Chandimandir,GPE
Kashmir Singh’s,POL
Shashi Kant Gupta,DIR
Umarani,PERSON
The Adivasi Academy,ORG
Boluvampatti,GPE
Praveen Malik,PERSON
Sukhdev Singh Kokari Kalan,PERSON
Sarabjit Singh,DIR
Deolali Camp,GPE
Kerala Bank,ORG
Rakesh Kumar Bains,PERSON
Michael Fernandez,PERSON
Samaspur Kubri,GPE
Ganesh N Jayakumar,PERSON
Lidawa,GPE
Kusum Yojna-B,ORG
Paigude,PERSON
Devbhoomi Dwarka,GPE
Ghaziabad--,GPE
Kurinji,PERSON
S Rajavelu,PERSON
ADH,ORG
JCTU,ORG
Pappu Yadav,POL
Chinnapuliyur,GPE
Turnal,GPE
Ponnam Prabhakar,POL
D Jayamani,PERSON
Nanrnaund,GPE
Matiya,PERSON
Yamunanangar,GPE
Krishna District Cooperative Central Bank,ORG
Kamal Nayan Kabra,PERSON
P Mallesh,PERSON
Maoism,ORG
Ponnala Lakshmaiah,PERSON
Gurthari village,GPE
Shivanand Tiwari,POL
Manoj Kumar Singh,DIR
Bhai Pinderpal Singh,PERSON
Medica Superspeciality Hospital,ORG
Dharpally,GPE
Tirath Singh,PERSON
Mittal,PERSON
the Thanjavur District Cauvery Farmers Protection Association,ORG
Atoha,GPE
Sugarcane Farmers’ Facilitation Committee,ORG
CRISIL,ORG
ITI institute,ORG
BMS,ORG
Gaurav Gupta,DIR
the High Powered Committee on Agriculture,ORG
Kulwinder,PERSON
Soyam Babu Rao,PERSON
Ramjilal Suman,PERSON
Perambalur,GPE
Baroni,GPE
Khattar,PERSON
Jagtial,GPE
Bhartiya Kisan Union-Ekta,ORG
Rakesh Shantidoot,PERSON
IAF,ORG
TSRTC,ORG
Sameli,GPE
Kulithalai,GPE
R P Singh,DIR
Terai Kisan Mahasabha,ORG
state sugarcane administration,ORG
K Prakash Babu,PERSON
Tripura,GPE
RJD,ORG
Lalu Yadav,PERSON
Central,ORG
Rattan Singh Ajnala,POL
National Thermal Power Corporation,ORG
the State Law Commission,ORG
Krishnapuram,GPE
Seechewal,PERSON
Ghanta Ghar,GPE
Khetapur,GPE
Raja Lakhman Kanjariya,PERSON
S P Ramanathan,DIR
Tummala Snikitha,PERSON
Switzerland,GPE
Phool Singh Sheokand,PERSON
the Enforcement Directorate,ORG
Somesh Kumar Shrivastava,DIR
Ajay Pal Sharma,PERSON
Brahampal Singh,PERSON
Union,ORG
Bhavjit Singh,PERSON
Thetchinapuram,GPE
the department of town and country planning,ORG
Seraikela-Kharsawan,GPE
Sahib,PERSON
Illinois,GPE
CCARI,ORG
Ranjit Singh,POL
Nav Nirman Kisan Sanghatan Akshay Kumar,PERSON
Hanumangarh,GPE
Hanumappa,PERSON
DKMUL,ORG
Galla Mandi,GPE
Beant Singh,POL
AP government,ORG
Fatehsinh Bariya,PERSON
Uppala Prasada Rao,PERSON
George Alencherry,PERSON
Suhas LY,PERSON
Paramhans,PERSON
Raju Shetti,POL
Pushkar,GPE
Padam Singh Rod,PERSON
Erode Turmeric Merchants ’,ORG
Hanumnath Sagar,PERSON
Anoop,POL
Narayana,PERSON
Radhakrishna Game,PERSON
Tikari,GPE
Purana Bazaar,GPE
Mann,PERSON
Manikrao Thakre,PERSON
Vishwa Mohan,DIR
Chirgaon,GPE
the Railway Board,ORG
RAJKOT,GPE
Maan Singh,PERSON
Chandramauli Shukla,PERSON
Borivli,GPE
Harshad Vyas,PERSON
Raj Kumar Singh,PERSON
Sushant Singh,PERSON
the Akali Dal’s,ORG
Salem Corporation Engineering Employees’ Association,ORG
HC,ORG
Jagadhri,GPE
Karambakudi,GPE
Sabha,ORG
Akshatha,PERSON
The NMC Contractors’ Welfare Association,ORG
Ramniwas Singh,PERSON
Ram Gopal Yadav,POL
N Saravana Kumar,PERSON
Ajit Rathi,DIR
Neermullikuttai,GPE
Manjit Singh,DIR
BKU Braj,GPE
Kotagiri,GPE
Niranjan Singh,POL
Tamil Nadu’s,GPE
Mandsaur,GPE
Kristalina Georgieva,PERSON
Bank of India,ORG
Trudeau,PERSON
Bagalkot,GPE
SEA,ORG
Devi Charan,PERSON
Mohan Singh Chahar,PERSON
Waywin FPC,ORG
Bodi mettu,GPE
Rajinikanth,DIR
Sable,PERSON
Bhudla,GPE
Brijlal Tiwari,PERSON
Nara Lokesh,DIR
Abhrampara village,GPE
AMARAVATI,GPE
K C Palaniswami,PERSON
Bhavani,PERSON
Paliwal,PERSON
Joy Tirkey,PERSON
Niphad taluka,GPE
Siddlaghatta,GPE
Auchandi,GPE
Satana,GPE
Raghuwanshi,PERSON
Ashok Pandurang Bhoyar,PERSON
Chanchal Bhattacharya,PERSON
Delhi-NCR,GPE
Bhakt Charan Das,POL
V K Gangwar,PERSON
Lehragaga,GPE
Patharchatta,GPE
Kranti Chowk,GPE
Randhawa,GPE
Discoms,ORG
Guru Gobind Singh International School,ORG
Mayurbhanj,GPE
PCU,ORG
Anil Mittal,DIR
Lalan Sarraf,PERSON
Vamshi,PERSON
Devidaspura,GPE
DRC,ORG
Govind Dotasra,PERSON
Mannarkoil,GPE
Vellapallam,GPE
R S Puram Uzhavar Sandhai,ORG
Persons of Indian Origin,ORG
Kavalekar,PERSON
Pankaj,POL
P Subramanian,PERSON
HJCP,ORG
Doaba Kisan Union,ORG
Navreet Kaur,DIR
V Hanumanth Rao,PERSON
B K Chawda,PERSON
Gudalur,GPE
Nalla village,GPE
Ravilal Marandi,PERSON
Mar Antony Kariyil,PERSON
Sushant Singh Rajput,PERSON
Anil Singh,POL
Himanshu,DIR
Harsimran Singh Sethi,PERSON
J B Subramaniam,PERSON
Malerkotla,GPE
Asida,GPE
Sunny,PERSON
K N Nehru,PERSON
Goregaon,GPE
National Democratic Alliance,ORG
Bhimpore,GPE
Malkajgiri,PERSON
Nanded,GPE
Pranav Shah,PERSON
Ajay Singh,POL
Azad Kisan Union,ORG
Harbhajan Mann,PERSON
Sanjib Banerjee,PERSON
Gurdeet Singh,POL
Narayana Multisp,PERSON
Prakash,PERSON
Karbhari Kisan Gawli,PERSON
Harcharan,PERSON
Junagadh Agriculture University,ORG
Vancouver,GPE
Kollidam,GPE
Sant Baba Ram Singh,PERSON
Jai Kisan Andolan,ORG
Banshidhar,GPE
Greater Chennai Corporation,ORG
Horticulture Corporation Ltd,ORG
A Ammasaiappan,PERSON
Pushpavanam,GPE
Satnam Singh Gambhir,PERSON
Nitin Bhutada,PERSON
The council of ministers,ORG
Rajneesh Agrawal,DIR
Poondi Kalaivanan,PERSON
Chandrashekhar Azad,PERSON
Taranjeet Singh Bhamra,PERSON
D Mohanakumar,PERSON
Swasthya Farmers Producing Company,ORG
Maharashtra Rajya Mathadi Transport,ORG
Congress Jharkhand,ORG
Shadab,PERSON
Rupesh Morey,PERSON
Dilip Bankar,PERSON
CAMIT,ORG
Rupnagar,GPE
Bowenpally,GPE
A M Nizar,PERSON
K Samba Murthy,PERSON
Narsing Rao,PERSON
MPCB,ORG
Sekkampatti,GPE
Kilvelur,GPE
the Agriculture Produce Market Committee,ORG
@BJP4India,ORG
Vallabhaneni Balashouri,PERSON
Abid Hussain,DIR
the Union finance ministry,ORG
Mahagaon,GPE
Keshod,GPE
Kothagudem,GPE
Sikh for Justice,ORG
M Kodanda Reddy,PERSON
L Seenivasagan,PERSON
Arjun Paghdar,PERSON
Narsimha Reddy,PERSON
The Reliance Jio Infocomm Limited,COMP
Pallippuram,GPE
Naveen Khandelwal,DIR
J&K,GPE
Dharamveer Singh,DIR
Ajit Singh’s,DIR
Pudhur,GPE
Ajmer Singh,DIR
the Gazette of India,ORG
Devender Yadav,PERSON
Rahuri,GPE
Sungarhi,GPE
Hansa Singh,PERSON
Harpreet Kaur,DIR
V S Sunil Kumar,PERSON
Surendrasingh Sabarwal,PERSON
Ravaliya,PERSON
The Shetkari Sanghatana,ORG
Parshram Chavan,PERSON
Ajay Kumar,POL
Chinnakarupoorampatti,GPE
Vasava,PERSON
Reliance Infra,ORG
Sri Lanka,GPE
A Usha Raja Nanthini,PERSON
Paithan,GPE
Mathura,GPE
Thirupadaimaruthur,GPE
Tractor2Twitter,ORG
Gandhipuram,GPE
Barwala,GPE
Nagaur,GPE
Jagtar Singh,PERSON
Armaan,PERSON
the Environment Pollution Control Authority,ORG
the Farmers Welfare Fund,ORG
Lal Chand Kataria,POL
the Sanyukt Morcha,ORG
Pullambadi,GPE
Skymet,ORG
Gautam Budh Nagar,GPE
the Swabhimani Shetkari Sanghatana,ORG
Maradi Jambayya Nayak,PERSON
State Bank of India,ORG
Mullanpur Dakha,GPE
Kakka ji,PERSON
Chinmoy Ghosh,PERSON
Nazar Malik,PERSON
Radhanpur,GPE
Tilak Raj Behar,DIR
Kuber Jadhav,PERSON
A S Ravi,PERSON
Balangir,GPE
Naresh Tikait’s,PERSON
Dhirendra Jha,PERSON
Navavoor,GPE
Darbhanga,GPE
Bhatinda,GPE
T Kallupatti,GPE
Housing Board Haryana,ORG
Ahela village,GPE
D Venkatesh,PERSON
S S Palanimanickam,PERSON
Prashant Vatkar,PERSON
Kundgol,GPE
B Com III,ORG
S P Ilangovan,PERSON
Shabbir Ali,PERSON
Bharatkoop,GPE
Sangem,GPE
L Nageswara Rao,PERSON
Bidoli,GPE
the College of Fine Arts and Crafts,ORG
Pravin Nayak,PERSON
The Jharkhand Rajya Kisan Sabha,ORG
Tadisetti Radha Krishna,PERSON
Lodipur,GPE
the Union council of ministers,ORG
Mahajan,PERSON
M-L,ORG
Rajat Sud,PERSON
Alok Kumar,DIR
Neemka village,GPE
Gulia Khap 84,ORG
Sharath,PERSON
Goa Institute of Public Administration and Rural Development,ORG
ch,PERSON
Raghunath Reddy,PERSON
the Communist Party of India,ORG
Cuncolim,GPE
Phulwarisharif,GPE
IFA,ORG
district soil co,ORG
My daughte,PERSON
Arjun Munda,POL
Gumla,GPE
Pithanpur,GPE
Dibdiba,GPE
BHU,ORG
Manaba,GPE
SK Srivastava,PERSON
Uddham Singh,PERSON
Mangeram Tyagi,PERSON
IISR Indore,ORG
Ganeshra,POL
Chandigarh village,GPE
Pillayarnatham village,GPE
Abhishek Choudhary,DIR
Gopalganj,GPE
Indian Council for Agriculture Research,ORG
Swaminathan,PERSON
AYODHYA/LUCKNOW:,GPE
Naik Gaonkar,PERSON
Khemlal Mahto,PERSON
Badhora village,GPE
Central Bank,ORG
GR Chintala,PERSON
Mangulam,GPE
Ditala,GPE
Harnam Singh Dhuma,PERSON
NCCF,ORG
Vijay Bhike,PERSON
R C Faldu,PERSON
Ajay Shankar Pandey,PERSON
Sahanpur,GPE
Jejuri,GPE
Ashok Gehlot Beniwal,PERSON
Krishi Vigyan Kendra,ORG
Manatu,POL
AIDWA,ORG
V Manickam,PERSON
IAS,ORG
Surjewala,PERSON
Raj Yadav,PERSON
Justin Trudeau,PERSON
Rythu Bheema,PERSON
National Bank for Agriculture and Rural Development,ORG
Pravin Zantye,PERSON
the Rajasthan Govt,ORG
S A Manikandan,PERSON
Makhan Majra,GPE
Dipen Agrawal,PERSON
Gurbachansingh Fauji,PERSON
Neemgaon,GPE
Karond,GPE
Alagu Lakshmi,PERSON
Raj Kumar Verka,PERSON
Haldar,PERSON
Srinivas Annapalli,PERSON
Rajiv Awas Yojana,ORG
CRZ,GPE
Rajpurohit,PERSON
Time,ORG
Zorawar Singh,PERSON
Saraswathi,PERSON
Patel,PERSON
Gurdayal Singh,PERSON
Kul Hind Kisan Federation,ORG
Shrivastava,PERSON
The Commission for Agriculture Cost and Prices,ORG
Avinash Pandey,PERSON
Pachmarhi,GPE
Vasthralatha,GPE
Jharkhand Pradesh Congress Committee,ORG
Woraiyur,GPE
Canacona Tendulkar,PERSON
Jagroop Yadav,PERSON
Chirag Paswan,PERSON
Purandar,GPE
Gondpipri,GPE
Besid,PERSON
Sheila Dikshit,PERSON
Patran,GPE
Comptroller and Accountant General,ORG
Amma Makkal Munnetra Kazhagam,ORG
Nehru,PERSON
Jasdeep Singh Brar,PERSON
Tariq Anwar,PERSON
Puranpur,GPE
Old Goa,GPE
Parmar,PERSON
Saswad,GPE
Trikam Nayak,PERSON
Sadanand Shet Tanawade,PERSON
Avuladatta village,GPE
Aidla,GPE
Kompally,GPE
Pankaj Kumar,DIR
Mattili,GPE
P Senthilkumar,PERSON
Poomankaradu village,GPE
Mehmujoyia village,GPE
Virendra Singh Hooda,PERSON
Kananan Gopinathan,PERSON
Banaskantha,GPE
Chickalgaon village,GPE
the Municipal Corporation of Gurgaon,ORG
Federation of Indian Chamber of Commerce and Industries,ORG
Delhi High Court,ORG
Satnam Singh Pannu,PERSON
The cane development department,ORG
Martyr,PERSON
Manchu Township,GPE
Sopan Chavan,GPE
Hans Raj Hans,POL
Gadag,GPE
Theneerpatti,GPE
Karuppusamy,PERSON
Radhamohanpur High School,ORG
Taran Tarn,GPE
Kaliannan Gounder,PERSON
Asian Development Research Institute,ORG
RBKs,ORG
Saban Bazaar Association,ORG
Harjit Kaur,DIR
CHC,ORG
Gonda,GPE
Vijayadasha,PERSON
Thirumalesh,PERSON
Ramphal Kandela,PERSON
Lalpur,GPE
Ganesh Wasake,PERSON
Devendra Fadnavis,POL
Rohit,PERSON
Nandavanaparthy village,GPE
Coventry,GPE
Turkayamjal,GPE
the Terai Kisan Mahasabha,ORG
Thekkampatti M Pappammal,GPE
Balbanka Tiwari,PERSON
Mukkombu,GPE
Karthik Krishnakumar,PERSON
Kunal,POL
Kalyanpura village,GPE
Raut,PERSON
Rakesh Bains,PERSON
Badwani,GPE
Kasganj,GPE
Raja Verma,PERSON
SC/ST Cell,ORG
Theni,GPE
Sanjivani Prayawaran Samajik Sanstha,ORG
Indian Doctors for Peace and Development,ORG
Rayate,PERSON
Chinmoy,PERSON
the All India Motor Transport Congress,ORG
KM Chaitanyaâs,PERSON
Kanjariya,PERSON
Paragpur,GPE
MANDYA,GPE
the directorate of agriculture,ORG
Kolkata Knight Riders,ORG
Nasrali,GPE
Chandgad,GPE
Aikhya (United) Forum,ORG
BKU Ekta,ORG
Telangana Congress,ORG
Daran Khap,PERSON
the Bruhat Bengaluru Mahanagara Palike,ORG
Bachchu Kadu,PERSON
Mrudu Kistapur,GPE
Jogi,PERSON
Neeraj Kumar,DIR
Narasingha Mishra,POL
RAICHUR,GPE
Shamser Singh,POL
APMERC,ORG
C M Thorat,PERSON
Tamil Nadu Civil Supplies Corporation,ORG
Waluj,GPE
Sangram Singh,DIR
Manjrekar,PERSON
Veljibhai Bhudiya,PERSON
Sagar Bhosale,PERSON
Zirakpur,GPE
Puttarajegowda,PERSON
St Joseph’s Institute of Management,ORG
the Cotton Corporation of India,ORG
Anand Bihari Dubey,PERSON
Talavadi,GPE
RS,ORG
M Mahantheshappa,PERSON
Binain khap,PERSON
Ranaut,PERSON
P Muthu,PERSON
SES,ORG
Smriti Irani,PERSON
Pipraich,GPE
G Kishan Reddy,PERSON
Thennamanadu,GPE
S Nesamani,PERSON
Pratap Gujjar,PERSON
Jakkur,GPE
Rivona,GPE
Polem,GPE
Arun Vir Singh,PERSON
the National Policy on Education,ORG
Saphera,GPE
Dave,PERSON
Rajula Shanthy,PERSON
Karan Singh,DIR
PJTSAU,ORG
Jagmohan Singh,PERSON
Salem,GPE
Pusad,GPE
Sharjil Imam,PERSON
Din Nagar Sheikhpur,GPE
R Aathi,PERSON
Rural Development Fund,ORG
Garotha,GPE
Uttar Pradesh State Construction Corporation Limited,ORG
Mainkar,PERSON
Hari Balaji,PERSON
Bicholim,GPE
Bamroli Katara,GPE
Puttaswamy,PERSON
Chodankar,PERSON
Prasath,PERSON
Krishna Murari,PERSON
CCF,ORG
Deogarh,GPE
the Nanksar Dera,ORG
Mayur Chavda,PERSON
BSES Yumna,ORG
Okkarai,GPE
Centre,ORG
Komarada,GPE
the Tamil Nadu Irrigated Agriculture Modernization Project,ORG
Sahil alias Doga,PERSON
Ramanathan,DIR
Abhishek Banerjee,POL
Jayesh Radadiya,PERSON
Jagmandeep Singh,DIR
Nagoa,GPE
Ramnath Pokale,PERSON
Ravi Pratap Singh,DIR
Dhordo,GPE
Palitana,GPE
P Venkatrama Reddy,PERSON
All Farmers Association's,ORG
Budha Dal Nihang,GPE
Atiya village,GPE
Shamanur village,GPE
Manak Singh,PERSON
The Adivasi Shakti Sena,ORG
Expla,PERSON
Agriculture Produce Marketing Committee,ORG
D L Karad,PERSON
Syro-Malabar Church,ORG
PMFBY,ORG
Veerapandipudur,GPE
Kajri Niranjanpur,GPE
Bimal Lakra,PERSON
Horticorp,ORG
Vasant Munde,PERSON
Upendra,POL
Naganahalli,GPE
Chamba,GPE
Kolse-Patil,PERSON
Sukurhuttu,GPE
KRISHNAGIR,GPE
Rythu Bandhu Samithis,ORG
Annadata Shetkari Sanghatna,ORG
Thikriwal village,GPE
Anurag Parashar,PERSON
Vijay Kumar Sinha’s,DIR
Prem Singh Bhangu,PERSON
AIKCC,ORG
Thikarda,GPE
Boota Singh Burjgill,PERSON
Semmedu,GPE
ICAR- Central Coastal Agricultural Research Institute’s,ORG
Paramjit,PERSON
Akola,GPE
DCP,ORG
Sujith,PERSON
Hav,GPE
Ranjit Dhillon,PERSON
Capt,PERSON
Sarabha,PERSON
Aam Admi Party,ORG
Suraj Mandhare,PERSON
Ottawa,GPE
Khajapettai,GPE
Narendra Sawaikar,PERSON
Surender Singh,POL
Chathiramanai village,GPE
Chintala,ORG
Ketan Vora,PERSON
Dhanarua,GPE
Ram Vinod Singh,PERSON
Shaktisinh Gohil,PERSON
E Revati,PERSON
Ganesha,POL
Agriculture,ORG
Nuvem,GPE
Azossim-Mandur,GPE
Philippines,GPE
MS Swaminathan Commission,ORG
Jamhoori Kisan Sabha,ORG
Maharajpur,GPE
the Prime Minister’s Crop Insurance Scheme,ORG
Imam,PERSON
Mithapur,GPE
Thazhambur,GPE
Mavasi,GPE
Naresh Tikait,PERSON
Narendra Modi’s,POL
Navinipatti,GPE
Dhanji Ravaliya,PERSON
Egypt,GPE
M K Ahuja,PERSON
Sadar Tehsil,GPE
Reliance Insurance,ORG
Rahul Wasnik,PERSON
SS,ORG
Kovalam,GPE
B Yakub Khan,PERSON
Jahanabad,GPE
K M Kader Mohideen,PERSON
A Safai Nigrani Samiti,ORG
Maharashtra,GPE
Gomantak Party,ORG
Tinakal village,GPE
Thrissur,GPE
Jalgaon,GPE
Sambit Patra,DIR
Harish Umrigar,PERSON
Bhagu Patel,PERSON
Mathai,PERSON
Chandra Babu Naidu,PERSON
A Boomiraja,PERSON
Deepak Shah,DIR
Narinder Pal Singh,PERSON
Supriya Sahu,PERSON
Survey,ORG
Mahendra Bahadur Singh,DIR
MEA,ORG
Gurdwara Singh Sabha,GPE
Durai,PERSON
Attapallam village,GPE
Nalattinputhur,PERSON
Kunti Devi,PERSON
Morbi,GPE
Central Working Committee,ORG
Agricultural Produce Market Committee,ORG
J&K.,GPE
Kaleran village,GPE
Kalghatagi taluk,GPE
Amrut Patel,PERSON
Anna Hazare,PERSON
M A Mori,PERSON
Ranjit Singh Raju,PERSON
the Kisan Mazdoor Sangharsh Committee,ORG
CCEA,ORG
Sumit Kumar,DIR
TERI,ORG
Kaushik Basu,PERSON
Jajpur,GPE
Kurunkulam,GPE
the Jaipur Vidut Vitran Nigam Limited,ORG
National Conference,ORG
S N Shrivastava,PERSON
Gazipur,GPE
Beni Prasad,PERSON
Maddur,GPE
Manjot Singh,DIR
Sanjay Kumar Jaiswal,DIR
Bhusari,PERSON
Kodivayal village,GPE
The India Meteorological Department,ORG
Ravi Narain Mishra,PERSON
Subbaian,DIR
Ramachandran,PERSON
Haldua village,GPE
Arundal Pet,GPE
Kohara Chowk,GPE
Kaushambi,GPE
Kurumbapalayam,GPE
Chandanji Thakor,PERSON
publi,ORG
Kaira District,GPE
Hakam Singh,DIR
Duppaturu,GPE
Jandiala,GPE
Pallavi Mainkar,PERSON
GHMC,ORG
Fatehwadi,GPE
Shetkari Kamgar Paksha,ORG
KRRS,ORG
Dadhi,GPE
Kurali,GPE
Jangir Kaur,PERSON
Ralgegan Siddhi,GPE
Maruti Manpade,PERSON
Lalji Chauhan,PERSON
Aseel,ORG
Mubharak,PERSON
Umra,GPE
Longowal,PERSON
R Ganesh,PERSON
Rajagopalpet,GPE
Vesu,GPE
Jharkhand Rajya Kisan Sabha,ORG
Ramkrishna ‘Sudin’ Dhavalikar,PERSON
Vijay Sethupathi ’s,PERSON
Bodinaykannor,GPE
Rajnath Singh,POL
J Sakkubhai,PERSON
Mangudi,GPE
Pantnagar,GPE
Pipalda,GPE
the Inland Waterways Authority of India,ORG
Kaimla village,GPE
The Pimpri Chinchwad Municipal Corporation,ORG
Amar,PERSON
Casagrand Elan,GPE
DTC,ORG
Chatterjee,PERSON
Bettadakeshavi village,GPE
N Palanichamy,PERSON
Garot,GPE
Bhaskaran,ORG
Tushar Jani,POL
Rajeev Satav,PERSON
Sukanya,PERSON
AMC,ORG
Kalaiselvi,PERSON
Ambasamudram,GPE
Ram Pal Jat,PERSON
Una,GPE
Arvind Dhawan,PERSON
KOCHI,GPE
Udaibhanpura,GPE
Ravana,PERSON
Khare,PERSON
Netrapal,PERSON
Pimpalgaon Baswant,GPE
M Masana Muthu,PERSON
Sarabjit Kaur,PERSON
Kankarbagh,GPE
Ranveer Gurjar,PERSON
Bhendi Bazaar,GPE
Niharika Singh,PERSON
Jadunath Sarkar,PERSON
Yogendra,POL
Madhav,POL
Bhigwan,GPE
CLP,ORG
Janjua,PERSON
Komaldeep Singh,PERSON
Bagali,GPE
Sumit Pal,PERSON
Nabard,ORG
Agar kisan nahin,PERSON
Scindia,PERSON
Kamaal Sahjada,PERSON
the All India Congress Committee,ORG
Kalraj Mishra,POL
CRISIL Research,ORG
St Mary’s Church,ORG
Papanasam,GPE
ICAR,ORG
Bajna,GPE
Aristos projec,ORG
Konkan,GPE
Kaulan,GPE
Nagpur Truckers’ Unit,ORG
Rajesh Kumar Singh,POL
Sankalp Amonkar,PERSON
Secunderabad Cantonment,GPE
Juhi,PERSON
Divisional Review,ORG
Akali Dal’s,ORG
Chittoor,GPE
Dayanand Sharma,PERSON
Cidco,GPE
Pudupatti village,GPE
Initiators of Change Organisation,ORG
Ramku,PERSON
Hiraholalu,GPE
Subash Rani,PERSON
Edappadi K Palaniswamy,PERSON
Suniti,PERSON
Kannukkudi West,GPE
Agricultural Technology Management Agency,ORG
C Vimala,PERSON
Aseem Goel,PERSON
Pramod Kumar Joshi,PERSON
GM,ORG
Radha Krishna,POL
Sonalika,ORG
Madhusudan Reddy,DIR
Bhadradri,GPE
Raghubar Das,POL
Pai,GPE
Jangaon,GPE
Bassi,GPE
Sauraj Singh,DIR
Roshan Deen,PERSON
Bir Devinder Singh,PERSON
Ghulam Nabi Azad,POL
Lakhbir Singh,POL
Ramu,PERSON
Lachhapur,GPE
Jagdish Singh,POL
Peth,GPE
Ranendra Pratap Swain,PERSON
Lemuria Maniyari,GPE
Nishan Sahib,PERSON
Anil Ghanawat,PERSON
Narela,GPE
Vijender Singh,DIR
Navneet Singh Chahal,PERSON
Meghraj taluka,GPE
Ekta Ugraha,PERSON
Jawad Ahmad,PERSON
Durgesh Upadhyay,PERSON
Kailash Lamba,PERSON
Wada,GPE
Ramautar Verma,DIR
Devala,GPE
Kaleshwaram,POL
Chandni Chowk,GPE
Shrimangala agricultural produce cooperative society,ORG
