entity,type
Pednekar,PERSON
Anthanallur,GPE
The Bhakra Beas Management Board,ORG
Muniraj G,PERSON
Bobby Deol,PERSON
Ajmeera Kumaraswamy,PERSON
TIRUPATI,PERSON
Khuman,PERSON
The Mahila Kisan Sashaktikaran Pariyojana,ORG
Muzamil Shahzad,PERSON
Krishna River Water Management Board’s,ORG
Dugri,GPE
Sapit,PERSON
Bajawala,GPE
Maheshwarappa,PERSON
The Desiya Thennindiya Nadhigal Inaippu Sangam,ORG
Kanwarjit Singh Barkandi,PERSON
Billenahalli,GPE
Sanjay Tripathi,PERSON
Gurpurab,GPE
the Samyukt Kisan Morcha’s,ORG
the Yogi Adityanath’s,PERSON
Akilesh,POL
Pradeep Jain,DIR
Nattarmangalam,GPE
the National Dairy Development Board,ORG
Shinde,PERSON
Mulayam Singh Yadav,POL
Chandvad,GPE
Lakhminder Singh Jakhar,PERSON
Gandhidham,GPE
Lohegaon,GPE
Bhokardan,GPE
the Confederation of Indian Industry,ORG
Thudiyalur,GPE
Irur,GPE
Sonpal,PERSON
Panwar,PERSON
Naujwan Bharat Sabha,ORG
The Confederation of Indian Farmers Association,ORG
Nawab Malik,PERSON
Ganna Sangharsh Samiti,ORG
Sadhugram,GPE
Uttamnagar,GPE
the Union finance ministry,ORG
Bayyaram,GPE
John Deere,ORG
Gujarat Pollution Control Board,ORG
Marri Yadav Reddy,PERSON
YSRC,ORG
Kunjampalayam,GPE
Ranendra Pratap Swain,PERSON
Bajaj Hindustan,ORG
Banerjee,PERSON
Shaheed Bhagat Singh,PERSON
Kodiyalam,GPE
Maharashtra Forest Department,ORG
Parawada,GPE
St Mary’s UP School,ORG
Beatles,PERSON
Shekhar Singh,DIR
Jitender Sandhu,PERSON
"Jawahar Navodaya Vidyalaya,",ORG
The Bharatiya Kisan Union-Lokshakti,ORG
Ganga,PERSON
Jagdeep Singh,POL
Kramad,GPE
Balbir Singh Rajewal,PERSON
Vijayalaxmi,DIR
Gharasana tehsil,GPE
Kotada Sangani,GPE
Padadhir,GPE
Kallakudi,GPE
UAE,GPE
Mithibor,GPE
SWR,ORG
Bhawan Preet,PERSON
Anish Saifi,PERSON
Chhagan Katariya,PERSON
Dongurli,GPE
Raitha Bana,PERSON
Kapurbawdi,GPE
All India Kisan Sangharsh Coordination Committee,ORG
Ilav village,GPE
Patdi,GPE
Hemant Soren,POL
Joshi,PERSON
Angrej,PERSON
Narpath Kumar Purohit,PERSON
Theethipatti,GPE
Kavalekar,PERSON
Bella,PERSON
Kamareddy DCC,ORG
Yashpal Singh,DIR
Dilip Sakhiya,PERSON
M Venkaiah Naidu,POL
Siddhant Chaturvedi,PERSON
Sunil Bazad,PERSON
R Ashoka,PERSON
Yeola,GPE
Vanrai,GPE
Pimpri Chinchwad,GPE
Uppiliapuram,GPE
Pravin Mahajan,PERSON
Kisan Sangram Samiti,ORG
Thondamuthur,PERSON
Faizan Bavani,PERSON
Delhi Gazette,ORG
Sikh Coalition,ORG
Niyantrit Bazar Sangh,ORG
Botcha Satyanarayana,PERSON
Prithvi Meena,PERSON
Dudu tehsil,GPE
Mollah,PERSON
Anindita Mitra,PERSON
Channi,PERSON
Kollapur,GPE
Khopde,PERSON
Maruti,POL
Bhanu Prakash,POL
Mekala Pandu,GPE
Lachman Sewewala,PERSON
Kharid,GPE
Cornell,ORG
marine products export development authority,ORG
Thimmangudi,GPE
Sikander Singh Maluka,PERSON
Atal Mission for Rejuvenation and Urban Transformation,ORG
CSK,ORG
Samyukt Morcha,ORG
Rajowal,GPE
Coimbatore,GPE
Bharuch Ankleshwar Urban Development Authority,ORG
the Haryana State Pollution Control Board,ORG
Ram Madhav,PERSON
Agrovision Foundation,ORG
Pradip Dave,PERSON
Navin Mittal,PERSON
V Murugappan,PERSON
Omar Khalid,PERSON
TRS-BJP,ORG
Kendrapada,GPE
", Jawahar Singh Rajpoot",PERSON
A M Ansari,PERSON
Tejinder,PERSON
Gathwala Khap,ORG
Shettali Sangareddy,PERSON
Vennaru,GPE
Jharkhand Rajya Kisan Sabha,ORG
Gurbachan Singh,POL
PSUs,ORG
Malabar Milma,ORG
Lawrence,PERSON
Nandigama Government Hospital,ORG
Ukhlarsi,GPE
Pradesh Kisan Sangharsh Samiti,ORG
Varsha Gaikwad,PERSON
Janak Padsara,PERSON
The Ahmedabad Agriculture Produce Market Committee,ORG
TERI,ORG
the Atmanirbhar Bharat,ORG
Desiya Thennindiya Nadhigal Inaippu Sangam,ORG
Chittorgarh,GPE
the High Court,ORG
Afzalpur,GPE
Maharashtra,GPE
Mohammed Sheikh Makbul,PERSON
KRV,ORG
Vivek Sonwane,PERSON
Pusa Institute,ORG
G Mukesh,PERSON
Prahlad Patel,PERSON
Chandani Chowk,GPE
The Corporation of the City of Panaji,ORG
Ayilai Sivasuiyan,PERSON
Abhel,PERSON
Rakesh Kumar Tikait,PERSON
Manish BDC,PERSON
Surendrangar,GPE
Bhupinder Hooda,PERSON
Imran,POL
Immigration and Customs Enforcement,ORG
Dipti,PERSON
Harlal,POL
Vijay Sethupathi ’s,PERSON
Omprakash Rajenimbalkar,PERSON
Anandpur Sahib,GPE
Nagorao Kamble,PERSON
CPR,ORG
Tirumurthy,PERSON
Gurdayal Singh,PERSON
Ashutosh Pareek,PERSON
Ashish Chaturvedi,PERSON
Kambur,GPE
Ailapur,GPE
Mahmood Awais,PERSON
Thanesar Sadar,GPE
K Prithvirajkumar,PERSON
Bharatiya Janata Party’s,ORG
Mandeep Singh,DIR
Canacona Tendulkar,PERSON
Kisan Satyagrah,ORG
Aam Aadmi Party’s,ORG
Rajaiah,PERSON
Tikait,GPE
Desarda,PERSON
BDA,ORG
Basti Jodhewal,GPE
Rajesh Godhani,PERSON
Niloufer Hospital,ORG
P T John,PERSON
A P Sivakumar,PERSON
Goel,PERSON
The Uss Sangarsh Samiti,ORG
Sahil Sanjay Talekar,PERSON
the Krishi Vigyan Kendra,ORG
Daivajna,ORG
Shirapur,GPE
Binod Sahu,PERSON
Vijaya Paul Reddy,PERSON
The India Meteorological Department,ORG
the Sion Hospital,ORG
Neemgaon,GPE
YSR Cheyutha,ORG
Mumbai APMC,ORG
GD Kaliya,PERSON
Saluja,PERSON
IIM,ORG
Anoopgarh,GPE
Rahul Nagar,DIR
Jaswir Singh,POL
Buddhavanam Project,ORG
Dattawad-Sadalga,GPE
Amlan Bora,PERSON
Nivrutti Nyaharkar,PERSON
Yavatmal-Wardha,GPE
Chaudhary Construction,ORG
Lakhbir Singh ‘Lakha’ Sidhana,PERSON
Khaunte,PERSON
Nadubhai Patel,PERSON
a Kisan Sabha,ORG
Bharatiya Kisan Sangharsh Samiti,ORG
Thakur Jagdish Singh,PERSON
K Ajith Kumar,PERSON
Jadhavmandi,GPE
Jayant Chaudhry,POL
Sunil Nayak,PERSON
Tenginakai,PERSON
Ankita,DIR
Gangapur,GPE
Thevakkal,GPE
Punjab Dairy Development Board,ORG
Bharatiya Kisan Sangam,ORG
the home ministry,ORG
Barde,PERSON
Satinder Kaur,DIR
Nandyal town,GPE
Anganwadi Mulazam Union,ORG
P D Sherpa,PERSON
Melukote,GPE
Rampally village,GPE
Dharam Veer Singh,PERSON
Ughaiti,GPE
Varsagaon,GPE
Savitri Chahar,PERSON
K Bhagyalakshmi,PERSON
Indian Tobacco Association,ORG
Deewar Kataria,PERSON
Nyayasthanam,GPE
Manickam Tagore,POL
Kisan Sangharsha Samanway Samiti,ORG
Sikhs for Justice,ORG
Kuruvikarambai village,GPE
Dharampuri,GPE
Prabjeet Singh,PERSON
Hazrat Nagar Gadhi,GPE
Bhukhi village,GPE
Neelkamal Gurugopal Chaktravarthy,PERSON
Harivallabh Patidar,PERSON
Akhepura,GPE
Madhu Yashki Goud,POL
Furtado,PERSON
Bawankule,PERSON
Chotila,GPE
Devaragudda,PERSON
CDCC,ORG
The Union Cabinet,ORG
Isha Outreach,ORG
Ajay Bhupathi,PERSON
Bhupendra Yadav,POL
Vasantha Rao,PERSON
COAE&T,ORG
Shankarpally mandal,GPE
Machavaram mandal,GPE
Gurkirpal Singh Gill,PERSON
Ahmedabad Civil Hospital,ORG
Dharuhera,GPE
Alivalam village,GPE
Bellibatlu,GPE
Kodimangalam village,GPE
the Pimpalgaon,GPE
Ashwini Bhide,PERSON
Nadukkara Agro Processing Company,ORG
Poulomi Estates Private Limited,ORG
N Srikanth,PERSON
M Karunanidhi,DIR
Niranjan Swain,PERSON
Lingapuram village,GPE
Rath,PERSON
Sindhauli,GPE
Payakaraopeta,GPE
Centre for Development Economics and Innovation Studies,ORG
Pune Municipal Corporation,ORG
Sandeep Singh,DIR
Rajeshwar Reddy,PERSON
SAF International,ORG
GRT,ORG
Asthi,GPE
Jahid,POL
Ghugus,GPE
E Sanjeeva Reddy,PERSON
Renu Rao,PERSON
Kundli,GPE
Ramkaran Kala,PERSON
Bhubaneswar,GPE
K Babu Rao,PERSON
Baljit,POL
Liver and Gastro Care Hospital,ORG
Belgada,GPE
IIP,ORG
Upadhyay,PERSON
Vijay Simha Reddy,PERSON
Bose Mandanna,PERSON
Jasjit Kaur,PERSON
Vinni Mahajan,PERSON
Tope,PERSON
Ashok Yadav,POL
Elenabad,GPE
Prattipadu,GPE
K L Gurjar,PERSON
K Chandrashekhar Rao,POL
Lakhwinder Singh Waraich,PERSON
Karuppusamy,PERSON
Mangesh Sable,PERSON
Samajwadi Party,ORG
Partap Singh Bajwa,POL
Deoria Sadar,GPE
Karveer,GPE
Chan,GPE
Swamimalai S Vimalnathan,PERSON
the State Disaster Response Force,ORG
Dudhatra,PERSON
K Bharathi,PERSON
Mallaiah,PERSON
United,ORG
Ramtekes,PERSON
Babul,GPE
Shubh Kirti Producer Company Limited,ORG
Canacona taluka,GPE
Banas Dairy,ORG
C5 Infra Private Limited,ORG
Bagali,GPE
Rana,PERSON
C B Chandan,PERSON
GURGAON/NOIDA,GPE
Bojya Thanda,GPE
Chintamani,POL
R Sasikala,PERSON
Committee,ORG
Samir Shah,PERSON
Sanjay Thakkar,PERSON
Ashwin Bhil,PERSON
Sarabha,PERSON
Aditya Dubey,PERSON
Surjit Kumar Jyani,PERSON
the commissioner of agr,PERSON
Sadodar village,GPE
Jawad Ahmad,PERSON
Khengar Patel,PERSON
Paramasivam,DIR
Katihar,GPE
Bhalchandra Kavthekar,PERSON
Phadte,PERSON
Raju Dupare,PERSON
Saroj Devi,PERSON
BKU Charuni’s,PERSON
M Madhu Kumar,DIR
M Bhudaiah,PERSON
the National Horticulture Mission,ORG
Chiwande,PERSON
Vijay Rupani,PERSON
Sunil Kuhrade,PERSON
Bhagatanwala,GPE
Ho,PERSON
Mathia Barwa,GPE
Atul Upadhyay,PERSON
Gummadi Venkateshwarulu,PERSON
Laghata,GPE
Gurjit Singh Aujla,PERSON
MPUAT,ORG
Sher-e-Kashmir University of Agricultural Sciences and Technology,ORG
Bhula Devi,PERSON
Neikuppai,GPE
Rasoolpur Phawahi,GPE
Gurbhajan Gill,PERSON
Nandkishore Gour,PERSON
Hola Mohalla,GPE
the Pimpalgaon APMC,ORG
Takarma village,GPE
Tomar sa,PERSON
Balewadi,GPE
Narsan Kalan,GPE
Mahesh Singh,PERSON
Kamal Pant,DIR
ghmc,ORG
Rajya Kisan Sabha,ORG
K Nikhila,PERSON
P Ayyakkannu,PERSON
Rasuiya,GPE
Chedi Lal Prasad,PERSON
Jawaharnagar,GPE
Sainik Farm,GPE
Atoha,GPE
Ashaganj,GPE
Sant Baba Ram Singh,PERSON
Savadhi anaj,GPE
Karpe,PERSON
Goa Bhagayatdar,ORG
Jalgaon,GPE
Chennaraopet,GPE
Nangloi,GPE
Samar Vishal,PERSON
Deepak Kadjure,PERSON
Manamadurai,GPE
KVSS,ORG
Mangalore Chemicals,ORG
Shamanur village,GPE
Tejpal Singh Nagar,PERSON
A Bala Thandapani,PERSON
Jaan hai,PERSON
the Maha Krishi Urja Abhiyan,ORG
Mothu Singh Kotda,PERSON
G Samaiah,PERSON
Meenangadi,GPE
Jhandi village,GPE
M Natarajan,PERSON
Guirim,GPE
Kichha,GPE
NHRCL,ORG
Murali Nagar,GPE
BHOPAL,GPE
Vani,GPE
Kale,PERSON
D Narasimha Reddy,PERSON
Maisarkhana village,GPE
Ramsisar Chhajlaniya,GPE
Koshyari,PERSON
the Central Pollution Control Board,ORG
Casagrand Elan,GPE
Eluru,GPE
Congress Party,ORG
Neermarga,GPE
Sharwanand,PERSON
JAISALMER,PERSON
Nirmal,PERSON
Pachpeda Prahladpur,GPE
Suniel Shetty,PERSON
Agriculture Census,ORG
Jyotsna,PERSON
Mahakalpada,GPE
Rajeshwar Dadamal,PERSON
Coordination Comm,ORG
Dhupguri,GPE
Raisina,GPE
H S Phoolka,PERSON
Lakvinder Singh,PERSON
Agriculture Technology Management Agency’s,ORG
Vankunavath Suresh,PERSON
the Lower House,ORG
Tamil Nadu Farmers’ Welfare Association,ORG
Rooppur Kamalu,GPE
Yoda,PERSON
M Thiravidamani,PERSON
Anshumali Srivastava,PERSON
The Supreme Court 's,ORG
Sud,PERSON
Angrej Singh,PERSON
Kodiveri,GPE
Ramganj Mandi,GPE
John Desa,PERSON
Vasant Purke,PERSON
Phalsoond,GPE
Junnar tehsil,GPE
Sagreshwar,GPE
The Nashik District Central Cooperative Bank,ORG
Katihar Krishi Vigyan Kendra,ORG
Arnej,GPE
Lakkampatti,GPE
Gingni village,GPE
Raj Bahadur,POL
Wargal,GPE
Somatane Phata,GPE
Aji Dam,GPE
the Indian Institute of Pulse Research,ORG
Ravji Pawar,PERSON
Nitesh Raneprotested,PERSON
Narasimha Yashwant Chaugale,PERSON
Jaswinder Singh Garcha,PERSON
Vijayasundaram,PERSON
Western,ORG
Kulcharam,GPE
Wazirpur,GPE
Janu Mor,PERSON
ChildLine,ORG
Sachin,PERSON
Jharkhand Pradesh Congress Committee,ORG
Shambhu Prasad Nayak,PERSON
Badhada,GPE
Ramesh Patel,POL
Somnath Tambe,PERSON
Bithri Chainpur,GPE
Islampur,GPE
Pataudi,GPE
Dheerendra,PERSON
Malkajgiri,PERSON
Udai Veer Singh,PERSON
Savli,GPE
Jai Jawan Jai Kisan Sanghatna’s,ORG
Jharsa village,GPE
the Nagarfort Hospital,ORG
R Sathiamoorthy,PERSON
Bhikha Madhak,PERSON
Solapur,GPE
Vikramaditya Singh,DIR
Rahul Gandhi’s,POL
Santosh Desai,DIR
‘Pashu Mitra’,ORG
KGMC,ORG
Arun,PERSON
Innovative Fish Farmers Association,ORG
Cambodia,GPE
Atal Tinkering Lab,ORG
Dharampur,GPE
Jalandhar,GPE
Gurpreet,PERSON
KCR KCR,PERSON
Isidore Fernandes,PERSON
V Ravi,PERSON
Nirma University,ORG
Mandeep Bishnoi,PERSON
Shekhar Gaikwad,PERSON
Hameernada village,GPE
Kranti Chowk,GPE
Amravati,GPE
Capital Development Authority,ORG
Ballabhgarh,GPE
Khushpreet Singh,PERSON
Goregaon,GPE
Chhotu Ram,PERSON
Vaishali Chandgude,PERSON
SAP,ORG
Jeetpura village,GPE
Deepika Padukone 's,PERSON
Y S Jaganmohan Reddy,PERSON
Sanjay alias Sanjaytori Talaviya,PERSON
Pranav Jha,PERSON
PU,ORG
Pipli,GPE
the Union council of ministers’,ORG
Vanathi Srinivasan,DIR
Vishawjeet,PERSON
Gul Panag,PERSON
Raigarh,GPE
Satya Pal Malik,PERSON
Bharatiya Kisan Union (,ORG
Periyasamy,POL
Bhavik Chiwande,PERSON
Venkateswara Rao,PERSON
Xyza,PERSON
the Kisan Andolan Committee of Ghazipur,ORG
Progressive Teachers’ Association,ORG
Rashtrapal Dhale,PERSON
Irshad Ahmad,PERSON
Veppanthattai Cotton Research Station,ORG
Lakhowal,ORG
The Saurashtra Vepar Udhyog Mahandal,ORG
Bhandari,PERSON
the Jharkhand Gurdwara Prabandhak Committee,ORG
Bhainibagha,GPE
the Anti-Methane Project Movement,ORG
Directorate of Vigilance and Anti,ORG
Raitha Samparka Kendra,ORG
Beltarodi,GPE
Ajnala,GPE
Baba Seechewal,PERSON
Suhas LY,PERSON
Sunny Deol,PERSON
Bhamaragad,GPE
Chamaria village,GPE
Thalavadi,GPE
Sanjay Awathare,PERSON
Maruthavanam,GPE
Southern Gujarat Chamber of Commerce and Industry,ORG
Chhatrapati Shivaji Maharaj,PERSON
Hamali Karmikara Okkuta,PERSON
Bhagur,GPE
Theenampalayam,GPE
Subhash Sihag,PERSON
THIRUVANANTHAPURAM,GPE
Mahatargaon,GPE
Ch Tirupathi,PERSON
Manish,PERSON
K Suryanarayana,POL
the Tamizhaga Vivasayigal Sangam,ORG
Jetpur,GPE
Rythu Bharosa,GPE
Pipalda,GPE
the NITI Ayog,ORG
Pawan Goenka,PERSON
Thakia,GPE
Siva,ORG
Linga village,GPE
Meghraj taluka,GPE
The Department of Agricultural Marketing and Agri Business,ORG
Sultana,GPE
APCRDA,ORG
DCP,ORG
PAMETI,ORG
UPSCCL,ORG
Hari Shankar,POL
Ambethgar,PERSON
Patel,PERSON
Sempatti,GPE
Centre,ORG
the Joint Committee of Trade Union,ORG
N Srinivas Rao,PERSON
Seemanchal,GPE
Venkatapalem,GPE
SVNIT,ORG
RIDF,ORG
Nangal Chaudhry,GPE
Ajay Pal Sharma,PERSON
Francis D’Souza,PERSON
Donwade,GPE
Prabhakant Awasthi,PERSON
Miryalguda,GPE
Mahisagar,GPE
Swaraj India,ORG
Jhalatala village,GPE
Gopal Pathak,PERSON
Madhusudan Arveli,PERSON
the Water Resources Department,ORG
Sri Guru Ravidas Sadhu Sampardai Society,ORG
Radhakrishnan,POL
Chaudhary Anil Kumar,PERSON
GCMMF,ORG
the Shetkar Sangathana,ORG
Laxmi Nagar Zone,GPE
Shirgao,GPE
Bhola Khabri,GPE
Poonam Malakondaiah,PERSON
Bawal Khap Panchayat,ORG
K Venkat Reddy,PERSON
the National Capital Region,GPE
Ajeez,PERSON
Krishnakumar,DIR
S Anand,PERSON
Haretilal Meena,PERSON
Jogaram Sen,PERSON
Ajay Linda,PERSON
National Disaster Response Force,ORG
Damdami Taksal,ORG
Bhopalgarh,GPE
Kharicut,GPE
Ramniwas Singh,PERSON
Atul Kulkarni,PERSON
Umra village,GPE
Prashant Sapkale,PERSON
Mauli,GPE
Sanjeevreddy Bodkurwar,PERSON
Regional Agriculture Research Station,ORG
UN,ORG
Mission Shakti,ORG
Delhi Police ’s,ORG
Bojya thanda,GPE
Katna Singh,PERSON
Padukone,PERSON
CRISIL,ORG
Madwa,GPE
Yorkshire,GPE
Cabral,PERSON
Shiv Sena,ORG
Sargasan village,GPE
Muktsar,GPE
Alla Ramakrishna Reddy,PERSON
Akali Dal’s,ORG
Rythu Bima,ORG
Bhigwan,GPE
Kilari Haribabu,PERSON
Cantonment,GPE
JRKSSS,ORG
K D Bhandari,PERSON
Nitish,PERSON
Hari Babu,PERSON
the All-India Kisan Sabha,ORG
Rythu Vedika,PERSON
Ll,ORG
G S Brar,PERSON
Naresh Tikait,PERSON
M Manohar Reddy,PERSON
Lal Bahadur Khowal,PERSON
Samiti Himmat Singh,PERSON
Yash Garg,PERSON
Kararwala village,GPE
Ponnavarayankottai,GPE
The Grand Old Party,ORG
Venkatachalapuram,GPE
Chera,PERSON
Bhutal Kalan,GPE
Daund tehsil,GPE
Akhil Bharatiya Kisan Sabha,ORG
Narendra Patil,PERSON
Kat,PERSON
Sivasenathipathi,PERSON
Yashvant Zade,PERSON
EE,ORG
Baba Balbir Singh Seechewal,PERSON
N Kirubakaran,PERSON
Surabhi Mahajan,PERSON
Shahjahanpur,GPE
Shiva Subramaniam Samraj,PERSON
Kukas,GPE
Veraval,GPE
Usgao-Ganjem,GPE
Monu Gupta,DIR
Fatehpura village,GPE
Piparia Bhanja,GPE
Bhestan,GPE
Kushaiguda,ORG
Kuausmedia,ORG
Bhankarpur,GPE
Kisan Samman Nidhi Yojana,ORG
Press Club,ORG
Kashyap,PERSON
Vela Ram Ghogra,PERSON
Parvatagouda Gaddigoudar,PERSON
Chauri Chaura Martyr’s,PERSON
Bharatiya Kisan Union ’s,ORG
Gurdaspur,GPE
Ramrao,PERSON
Satara,GPE
Da,PERSON
Indira Gandhi University(IGU,ORG
Tasmac,ORG
Sivanmalai,GPE
Kiran Gaur,PERSON
Pravin Sonawane,PERSON
K Saravanan,PERSON
Pushkar,GPE
Sardar Patel,ORG
"Information Technology, Electronics & Communications",ORG
Guru Teg Bahadur,PERSON
Kule village,GPE
Bharat Meda,PERSON
Prem Narayan Dwivedi,DIR
Khandola,GPE
East Delhi Municipal Corporation,GPE
Balaji Kendre,ORG
Hamirpur,GPE
Puttur,GPE
Anna Nagar,GPE
Guru Nanak,PERSON
M Prakash,PERSON
land revenue department,ORG
Araria,GPE
MoU,ORG
Garhi,PERSON
Kuzhur,GPE
Tushar Dutt,PERSON
cooperative,ORG
Rajpoot,PERSON
Sikkalli,GPE
Thiruvonam,GPE
Mirjapur,GPE
Avi Shergill,PERSON
Mannargudi,GPE
Arvind Khuntkar,PERSON
Nabard CGM A R Khan,PERSON
Soutik Banerjee,PERSON
Energy Efficiency Services Ltd,ORG
Kalidevarahosu,GPE
Yadgirwar,PERSON
Firoz,PERSON
Jamhuri Kisan Sabha's,ORG
Yogi Chandrashekhar More,PERSON
Ram Chandra,PERSON
Udhyog Nagar,GPE
Alwar-Mundawar,GPE
the Tamil Nadu Agricultural University ’s,ORG
Mithra,PERSON
Sunil Rohta,PERSON
Vijay Shankar Pandey,DIR
Rajesh Kumar Pathak,DIR
ICAR-IIMR,ORG
Iyarkai Nalvazhvu Sangam,GPE
B Mani,PERSON
Nimod,GPE
FAW,ORG
BKU,PERSON
Su,GPE
Rajkot,GPE
Shiromani Akali Dal’s,ORG
Chakkupallam,GPE
Mitraniketan KVK,ORG
Union Tourism Minister,ORG
Saphera,GPE
NEET,ORG
Mudana,GPE
Hinge,PERSON
Mavinaholeyappa,PERSON
Himalayan Arc,ORG
Pundalik Raikar,PERSON
Delhi University,ORG
Paliganj,GPE
Switzerland,GPE
Wisdom,ORG
Sonhatu,GPE
Baba Gurtej Singh,PERSON
Alanganallur,GPE
Manglaur,GPE
Ardhendu Shekhar,PERSON
e-National Agriculture Market,ORG
South India,GPE
Mumbai Fire Brigade,ORG
Indian Institute of Management –,ORG
AgNext Technologies,ORG
Sojat City,GPE
Krushna Jadhav,PERSON
MB Patil,PERSON
Tajpur,GPE
Sameeran,PERSON
Sanjay Talwar,PERSON
the Coordination Committee of Tamil Nadu All Farmers’ Associations,ORG
Barshitakli,GPE
KTR,PERSON
Gurpreet Singh,POL
I-Khet Punjab,ORG
Wanve,PERSON
Kannur,GPE
Deepanshu Lalit,PERSON
Lilly Singh,PERSON
Anti Corruption Bureau,ORG
Banumathy,DIR
Pradhyuman,PERSON
Swamimalai,GPE
LUCKNOW,GPE
Ch Shivaiah,PERSON
Raghunandan Society,GPE
the Telangana EAMCET ’s,ORG
Girish Chandra,POL
Badnawar,GPE
Umeshwari,PERSON
Houses of Parliament,ORG
Brahmapuram,GPE
Dongorim,GPE
Meena Devi Bhagmani Tirkey,PERSON
Kisan Sabha’s,ORG
IITs,ORG
Bhanwari Devi,PERSON
Malhivri village,GPE
Ashutosh Kumar,POL
Dobariya,PERSON
D Chandra Rao,PERSON
Mangalwari,GPE
Gujarat State Federation of Co-operative Sugar Factories,ORG
Bahadursinh Chauhan,PERSON
Baloch,PERSON
Jharkhand Professional’s Congress Committee,ORG
Kamrej,GPE
Agriculture,ORG
Sundharamoorthi,PERSON
Uttrakhand,GPE
Amarpal Maurya,PERSON
KSCPCR,ORG
Krishnapuram,GPE
Rekha Dudhbhate,PERSON
Germany,GPE
Nagla Behlolpur,GPE
Virender Singh Kadian,PERSON
Garmodi,GPE
Kottari,GPE
Arun Vir Singh,PERSON
Thuraiyur,GPE
the Municipal Administration and Urban Development,ORG
Satishchandra Kamble,PERSON
Porbandar,GPE
Kuruvikarambai,GPE
Vijender Gupta,POL
the Bihar Agricultural University,ORG
Aravakurichi,GPE
Keelmugam,GPE
Sultanpur village,GPE
Agra Public Carrier Association C,ORG
Prabhat,PERSON
Chitarpur,GPE
Bihar Agricultural University,ORG
Rakesh,PERSON
Jai Ram Thakur,PERSON
Waze,ORG
Hathi Singh Moolana,PERSON
Shivajinaga,GPE
SZKSS,ORG
Agriculture Market Committees,ORG
Commons,ORG
Dehi,GPE
Chandanji Thakor,PERSON
Sahya,PERSON
Shanti Dhariwal,PERSON
Rythu Vedikas,ORG
Vilas Rathod,PERSON
CID,ORG
Murrah,PERSON
Babu Ram Saini,PERSON
Shino K Jose,PERSON
Amruta Construction,ORG
Kittusamy,PERSON
Harssh Poddar,PERSON
Vipulsinh,PERSON
Minapur,GPE
Punjab State Power Corporation Limited,ORG
VC,ORG
Vembarasi,PERSON
Navtej Singh,DIR
Lande,PERSON
Mandeep Kumar,POL
DTCP,ORG
Arya Nagar,GPE
Samrakshana Samithy,ORG
Sonipat,ORG
Mouda,GPE
Ahemadgarh,GPE
Aseem Goel,PERSON
Juna,GPE
Seramau,GPE
Ferozepur,GPE
Prakash Singh,PERSON
Shiddhapara,PERSON
Doltala More,GPE
Ranjit,PERSON
NASHIK/AURANGABAD/ KOLHAPUR:,GPE
SCR,ORG
the Union,ORG
D Venkatesh,PERSON
Adajan,GPE
Bogh,PERSON
Arjun Singh,POL
Alipur,GPE
Chandrakant Kavlekar,PERSON
Chaudharywas,GPE
Neyveli,GPE
Vijay Kumar Trivedi,PERSON
Samisettipatty,GPE
Geeta Arun Mane,PERSON
Deelip Mhaisekar,PERSON
Chargaon,GPE
V Thangaraj,PERSON
Bharatpur,GPE
( Ekta Ugrahan,ORG
Gurpreet Kataria,PERSON
Youth Congress,ORG
UDAIPUR,GPE
Nitin Vora,PERSON
Jayant Patil,PERSON
The Samyukta Kisan Morcha,ORG
Surya Enclave,GPE
IEG,ORG
Malaika Arora,PERSON
Shivanand Singh,PERSON
Lotan,GPE
Raju Yadav,POL
the Nanksar Dera,ORG
Trupti,PERSON
the Tamil Nadu Farmers Association,ORG
Beni Prasad,PERSON
Banaskantha PK Patel,PERSON
Delhi Disaster Management Authority,ORG
Kiran Kang,PERSON
Farmer Producer Organisation,ORG
the board of management,ORG
Matka Chowk,GPE
Najibabad,GPE
Nabadwip,GPE
S Moorthy,PERSON
La Socorina,ORG
Karam Singh Karkaur,PERSON
Indira Ga,PERSON
the Surat Municipal Corporation,ORG
Firoz Kheba,PERSON
Navaratnalu,ORG
Wakure,PERSON
Purandar taluka,GPE
Sardar Karm Singh Padda,PERSON
Madukkarai,GPE
Ashok Chaudhary,POL
Palayankudi,GPE
Sumul,ORG
Cheema village,GPE
Ladhaj,GPE
Kerala Electricals & Allied Engineering,ORG
National Agricultural Cooperative Marketing Federation,ORG
Farmers Produce Organisations,ORG
NEW DELHI/,GPE
Sanjay Candolkar,PERSON
Sachin Jahagirdar,PERSON
Bhikharipur,GPE
Unnavi Dinesh Kumar,PERSON
L Srinivas,PERSON
Manda Mhatre,PERSON
Kolkata,GPE
CHANDIGARH,PERSON
Sajjanar,PERSON
the department of agriculture and farmers welfare,ORG
Kaprada,GPE
Passersby,PERSON
Andanigowda,PERSON
Semmedu village,GPE
Wolverhampton,GPE
Tikri village,GPE
Bhasker Rao,PERSON
Kamothe,GPE
SS Basker,PERSON
Chatterjee,PERSON
Gondal taluka,GPE
Vijay Sampla,POL
Onion and Potato Traders Association,ORG
RRECL,ORG
PayPal,ORG
Republican Party of India’s,ORG
KR Rakshit,PERSON
Raju Bairwa,PERSON
Janta Nagar,GPE
Chahal,PERSON
DTF,ORG
J M Mhatre Infra Pvt Ltd,ORG
Balraj Kundu,PERSON
Jhammat village,GPE
Raj Singh Aklia,PERSON
HMDA,ORG
