Entity,Type
Bhupendra Singh Yadav,PERSON
IHBAS-Dilshad Garden,ORG
Sangepu Borranna,PERSON
Buha,PERSON
Ekta Ugraha,PERSON
Ajay Gaude,PERSON
Gujarat,GPE
Kuruskhetra,GPE
Mexico,GPE
Andarkoil,GPE
Purnia,ORG
VISAKHAPATNAM,GPE
Mogullapally,GPE
Kerali village,GPE
Parvathagiri mandal,GPE
N Rajeshwar Rao,PERSON
Bhanu,PERSON
Chhindwara,GPE
Jasmin Bodhra,PERSON
Civil Contractors ’ Association,ORG
the Tamil Nadu Small Tea Growers Industrial Cooperative Tea Factories Federation Ltd,ORG
Gawali,PERSON
Rahim Sindhi,PERSON
Awas Vikas,ORG
Harish Chauhan,PERSON
Yashvendra Singh,PERSON
Cheema,PERSON
Satyabhama,PERSON
Dorli,GPE
Bharti Kisan Union Mansa,ORG
Vad,GPE
Ketan Vora,PERSON
Gursher Singh,PERSON
Kuraji,PERSON
Pegallapadu village,GPE
Harpal Singh Mundal,PERSON
Chitpur,GPE
Shivli Kotwali,GPE
Killa-Pardi,GPE
Kulahnamau,GPE
Himanshu Tiwari,PERSON
the Jaipur Vidut Vitran Nigam Limited,ORG
the Steel City,GPE
Chandrashekhar Bawankule,PERSON
TRS,ORG
Shivamma,GPE
Satyarth Anirudh Pankaj,PERSON
Lawaniya,PERSON
BKU Lakhowal’s,PERSON
Haryaya,GPE
P Sainath,PERSON
SMC,ORG
Srimushnam,GPE
UT,ORG
the Massachusetts Institute of Technology,ORG
Valavav,GPE
Baba Banda Singh Bahadur,PERSON
Mohammadpur Mandawali,GPE
Ram Meher Singh,PERSON
The Maharashtra Rail Infrastructure Development Corporation Limited,ORG
Khalistan Zindabad Force,ORG
Haibowal,GPE
BKP,ORG
Bhangda,GPE
Mungalia Chaap,GPE
Mandrem,GPE
K,PERSON
Badri Narayan Chaudhary,PERSON
Sadanand Parab,PERSON
Bhagwat Doifode,PERSON
DCC,ORG
NGT Southern Zo,ORG
Ali,PERSON
Santosh Thorat,PERSON
Arkavatahy,GPE
Mukesh Rathod,PERSON
Agriculture Insurance Company,ORG
the Ambulance Drivers' Association,ORG
Mia Khalifa,PERSON
UP State Agro Industrial Corporation,ORG
Jagmalram,GPE
Gayatri Nagar,GPE
Bharat Raut,PERSON
R Hemalatha,PERSON
Nuzvid,GPE
Manju,PERSON
NREGA Watch,ORG
Sidhana,ORG
NAINITAL,GPE
the South Eastern Railways,ORG
Ranchhod Ramoliya,PERSON
Omraje Nimbalkar,PERSON
the Indian Cotton Association Limited,ORG
Birsa Agriculture University,ORG
Satish Verma,PERSON
Uttan,PERSON
Damluru village,GPE
Pradeep Gupta,PERSON
Jamie Margolin,PERSON
Satpal Singh Maan,PERSON
Margani Bharat,PERSON
Alok Verma,PERSON
M B Nagannagowda,PERSON
Naresh Tikait’s,PERSON
Gulab Chand Kataria,PERSON
NMSCDCL,ORG
Pandit Deen Dayal Upadhyaya Horticulture and Forestry College,ORG
Kishore Amonkar,PERSON
Tapi,GPE
Synod,ORG
Cial,ORG
Gajuwaka,GPE
Jasdan,GPE
Hav,GPE
Puttarajegowda,PERSON
Tiruvallur,GPE
George,PERSON
Rajesh Bankar,PERSON
Chowkri cooperative society’s,ORG
Sandeep Das,PERSON
Dharani,ORG
T M Krishna,PERSON
Ganpat Sangle,PERSON
Ashok Kumar Yadav,PERSON
Sivaji,PERSON
Shiromano Akali Dal,ORG
Hemant Soren,PERSON
Ranjeet,PERSON
Siddharth,PERSON
Tamil Nadu Vivaisaigal Sangam,ORG
Cham,GPE
Centre for Financial Accountability,ORG
Avalurpettai,GPE
AAP,ORG
Joida taluk,GPE
V R Kaundinya,PERSON
Anil Ingale,PERSON
The Akali Dal,ORG
Sami Natarajan,PERSON
Thattarmadam,GPE
Gadhinglaj,GPE
Bhopala,PERSON
Ponnusamy,PERSON
V Manian,PERSON
Dangal,PERSON
Shiromani Akali Dal’s,ORG
P Senthil Kumar,PERSON
Harish Choudhary,PERSON
SeMT,ORG
Jatusana,GPE
Ritesh Rajpara,PERSON
Kamlesh,PERSON
Swetha,PERSON
Ku Ramakrishnan,PERSON
the National Dairy Research Institute,ORG
ANGRAU,ORG
V Vijay Mohan Reddy,PERSON
Vantda,GPE
kudimaramathu,GPE
Karmali,GPE
Partap,PERSON
Anand Mohan,PERSON
HNV Company,ORG
Yediyurappa,PERSON
Mitauli,GPE
G Shanmugasundaram,PERSON
Saroj Mishra,PERSON
Bhanu,ORG
Haribhau Bagade,PERSON
Kasipet,GPE
Kishankumar Das,PERSON
Vijoo Krishnan,PERSON
Peshawar,GPE
CDCC,ORG
Beacon Trading and Investment Company,ORG
Eturu Grama Prajala Isuka Quarry Labour Contract Cooperative Society,GPE
Ranjani,PERSON
DT Vasavada,PERSON
P G Medhe,PERSON
Pradeep Chaudhary,PERSON
Ayyan,GPE
Neela Naik,PERSON
Metal Scrap Trade Corporation,ORG
Army,ORG
Rakesh Kumar Bains,PERSON
I D Jadeja,PERSON
Sisaiya village,GPE
Manjeet,PERSON
Delhi Police,ORG
a Kisan Sewa Dal,ORG
Neemka village,GPE
Mohana Mandi,GPE
Dhari,GPE
Agra/Lucknow:,GPE
D Y Patil Medical College and Hospital,ORG
EDMC,ORG
Vijay Kalra,PERSON
Vadali village,GPE
Archana Dutt,PERSON
Jayesh Patel,PERSON
Hitesh Chanpura,PERSON
Pachur,GPE
Vaijapur,GPE
Nepanagar,GPE
Chhath,GPE
Pawan Gupta,PERSON
Grover,PERSON
Ratan Gonde,PERSON
Pallippuram,GPE
Shiv Singh,PERSON
Badhora village,GPE
", VM Singh",PERSON
S Soundaram,PERSON
Buddha Nullah,GPE
ALSSF,ORG
Harsimrat Kaur,PERSON
Kadur,GPE
Santosh Jadhav,PERSON
JNNURM,ORG
Nala Maharaju,PERSON
Kurar,GPE
Anil Shetgaonkar,PERSON
Arupathy P Kalyanam,PERSON
Srikanth,PERSON
Jagmal Singh,PERSON
Rythu Bharosa,GPE
Yograj Singh,PERSON
Debra,GPE
Ramulu,PERSON
G,GPE
VPFA,ORG
Pratapnagar,GPE
Indirapuram,GPE
Lalit Kishore,PERSON
Rajesh Godhani,PERSON
Thirupoonthiruthi,GPE
The Cochin International Airport Ltd,ORG
Kisan Mazdoor Ekta,ORG
Mallikarjun Valkaldinni,PERSON
Malkangiri,GPE
the Gurdwara Behala,ORG
Vikas Chaudhary,PERSON
Vijay Bahadur Singh,PERSON
Krishi Vidnyan Kendra,ORG
PTI National Assembly,ORG
Indian Doctors for Peace and Development,ORG
Sukhvinder Singh Goldy,PERSON
M P Chinnathurai,PERSON
Madhvarayapuram,GPE
Warje,GPE
SVVU,ORG
Kadakdari village,GPE
Manikandam,GPE
Palanganatham,GPE
Ajay Kumar Teni,PERSON
Kattappana,GPE
Venkatesh Shinde,PERSON
Hospet,GPE
Jiroli village,GPE
K Gnanasekaran,PERSON
Albert Ekka Ch,ORG
Dudhli,GPE
Anup Kudtarkar,PERSON
Chittiponibavi village,GPE
GSFCSF,ORG
ICARCCARI,ORG
Madekoppa,GPE
DKMUL,ORG
Union Narendra Singh Tomar,PERSON
Bharatiya Kisan Uni,ORG
Gandevi Canning Factory,ORG
AKGCA,ORG
Jagannath Sahoo,PERSON
KSFPD,ORG
Ooty,GPE
J Sakkubhai,PERSON
Bolmax Pereira,PERSON
Gehlewal village,GPE
Wajid Nisar,PERSON
Nawada,GPE
Kisan Sangharsh Committee,ORG
GGPR College of Commerce and Economics,ORG
Pataudi,GPE
Gidderbaha,GPE
Kisan Rathod,PERSON
the Delhi Police,ORG
Zonal Agricultural Research Station,ORG
Surain Singh,PERSON
Ashok Nagar,GPE
Himmatnagar,GPE
Budh Singh,PERSON
Badshahpur Chhaunk,GPE
the Jharkhand Rajya Kisan Sabha,ORG
Panchayats,GPE
Vatsal Seth,PERSON
Suniti,PERSON
Kisan Andolan Committee,ORG
Maini,PERSON
Himachal Pradesh,GPE
Mirzamurad,GPE
Samrala,GPE
Fortune Rice Pvt Ltd,ORG
Chahal,PERSON
Rav,PERSON
K Chandra Prakash,PERSON
Sunam,GPE
Emmanuelle Charpentier,PERSON
Ochlandra,PERSON
V D Sha,PERSON
Tejpal Singh Nagar,PERSON
Nandgaon Khandeshwar,GPE
Vijayender,PERSON
Khalistan,GPE
Gurgaon,GPE
Jay Shivray,ORG
Bhaskar Reddy,PERSON
Union Territories,GPE
Kulwinder Singh,PERSON
Narayanan,PERSON
Tony Rana,PERSON
ST Somashekhar,PERSON
BKU Qadian,ORG
Jharsa village,GPE
Gopalganj,GPE
the Union government’s,ORG
College of Veterinary Science and Animal Husbandry,ORG
Shrikant Sharma,PERSON
Tanda,PERSON
O Paneerselvam,PERSON
Akhilesh Kumar,PERSON
Maran,PERSON
Sabarkantha,GPE
Maheshpura village,GPE
Tamil Nadu Science Forum,ORG
Yavatmal,GPE
Kuldeep Pandey,PERSON
Sampathipuram,GPE
Medak district,GPE
Monte de Guirim,GPE
Yogi Chandrashekhar More,PERSON
Ashaboyi,PERSON
Kaka,PERSON
Cauvery water management authority,ORG
Bihar School Examination Board,ORG
Govida Rao,PERSON
M Natarajan,PERSON
Vipulsinh,PERSON
Balana,GPE
the Maharashtra State Electricity Distribution Corporation Limited,ORG
Dhaurahra,GPE
Amravati,ORG
Sudarshana Devi,PERSON
Fagu Chauhan,PERSON
Bhachau,GPE
Haryana Bharatiya Kisan Union,ORG
Dhoregaon,GPE
K P Arularasu,PERSON
Sadanand Malik,PERSON
Stalin,PERSON
M/,ORG
Anand Vihar,GPE
Hemant,PERSON
Kuldeep Rana,PERSON
Satnam Singh,PERSON
Mullanpur Dakha,GPE
Jamli,GPE
Pagdi Sambhal Jatta,ORG
Wakeshwar,GPE
Ashok Pradhan,PERSON
Punjab Kisan Morcha,ORG
Phulambri tehsil,GPE
Ajit Paasi,PERSON
Manish Tewari,PERSON
Shyam Sundar,PERSON
BAREILLY,ORG
Gunde,PERSON
MGM,ORG
P C Gaddigoudar,PERSON
the Sugarcane Growers’ Association,ORG
Delhi University’s,ORG
Veerasamy,PERSON
Ashok Gehlot,PERSON
Krishnarajasagar,GPE
Rekha Arya,PERSON
Surendra Kumar,PERSON
Rameshchandra Lahoti,PERSON
Vikas Sisar,PERSON
Shinde-Palse,GPE
Morcha,GPE
Badal village,GPE
Natham village,GPE
Makaan,ORG
Gurrevula village,GPE
Vikramaditya Singh,PERSON
Walushcha De Sousa,PERSON
Velliripatti,GPE
Shakti,GPE
Amalner,GPE
Panjab Singh,PERSON
VNSSM,ORG
Naib Singh Saini,PERSON
Subhash Desai,PERSON
Kilari Haribabu,PERSON
Mullana,GPE
Rahul,PERSON
Khanapur,GPE
Yugank Jain,PERSON
MS Swaminathan,ORG
Samayanallur,GPE
Gobind Singh,PERSON
Siddhpur,GPE
T Mani,PERSON
Farmers’ (Empowerment and Protection) Agreement of Price Assurance and Farm Services Bill,ORG
Jatin Rathod,PERSON
DDMA,ORG
the Azad Kisan Union,ORG
Paramjit Singh Dhillon,PERSON
FYJC,ORG
Nigohi,GPE
Reserve Bank of India,ORG
Peelamedu Pudur,GPE
Manoj Chandurkar,PERSON
BKU Ekta,ORG
Taleigao,ORG
The Maharashtra State Road Development Corporation,ORG
Salcete,GPE
Lalji,PERSON
Covid,PERSON
Saheba Hulgappa Mhetre,PERSON
Sikandar,PERSON
Jass Bajwa,PERSON
Himachal Kisan Sabha,ORG
Ajay Singh Chautala,PERSON
Y S Jagan Mohan Reddy,PERSON
Nem Pal Singh,PERSON
Sonegaon Bedge,GPE
Jauhar University,ORG
The Economic Survey,ORG
Gopalakrishna Dwivedi,PERSON
Manniyaru,GPE
Dheerpura,GPE
Subbaian,PERSON
Union Bank of India,ORG
Birjugadhi village,GPE
Raighan Gabu,PERSON
Sivanganga,GPE
", K Srinivasan",PERSON
Atul Agnihotri,PERSON
Sabbavaram village,GPE
IIT-BHU,ORG
@BRajewal,ORG
PMCH,ORG
APJ Abdul Kalam,PERSON
Pilibanga,GPE
Deepakram Bhatt,PERSON
Gagandeep Singh Bedi,PERSON
Bengal,GPE
K Prakash,PERSON
Ajamal Nagar,GPE
Navtej Singh,PERSON
Kataria,GPE
J H Sarvaiya,PERSON
Hariom Mishra,PERSON
Sonali Chavan,PERSON
Kumari Selja,PERSON
Verem zilla,GPE
Zuari Agro,PERSON
DK Bhomkar,ORG
Bandi Sanjay,PERSON
Shyam Sunder,PERSON
Moolayur,GPE
Harjit Sajjan,PERSON
SFC,ORG
Vikas Mahatme,PERSON
Sonu Sood’s,PERSON
R Ganesh,PERSON
Raikot Mahila Congress,ORG
Parshottam Sidpara’s,PERSON
Mool Chand Sharma,PERSON
Agiripalli,GPE
Hindupur,GPE
Kollidam,GPE
Wadholi,GPE
Bhor taluka,GPE
Phagu Chauhan,PERSON
Gangadhar Parge,PERSON
Sahaja Samruddha,ORG
Diego Gracias,PERSON
MBS Hatcheries,ORG
Rajendra Nagar,GPE
Baldev Singh Jaito,PERSON
Manure,ORG
K Manickam Goundar,PERSON
MADHUBANI,GPE
South Nagpur,GPE
Meharda,GPE
KOZHIKODE,GPE
Rajgopal,PERSON
Karaisoolnthamangalam,GPE
Sonia ji,PERSON
Manoj Kshirsagar,PERSON
Arimalam,GPE
Sonam Joshi,PERSON
Dudh Udpadakh,PERSON
Laxman Nagar Giaspura,GPE
Nikita Tiwari,PERSON
Jatin Singh,PERSON
Raj Singh Aklia,PERSON
SIT,ORG
Srirangapatna,GPE
Hyundai,ORG
Tripathi,GPE
Bharat,GPE
Brijpal Singh,PERSON
CCP,ORG
Siva,PERSON
Sattari taluka,GPE
SRI International,ORG
Prabhat,PERSON
Harcharan,PERSON
Kiran Dhankute,GPE
Rajasthan Olive Cultivation Ltd,ORG
Jambu,PERSON
Dindi,GPE
Thottia,GPE
Abdul Wahab Mulla,PERSON
Francis Mascarenhas,PERSON
Sunil Tharwani,PERSON
BIJNOR,PERSON
Narendra Singh Thomar,PERSON
Safar,ORG
Guthi Chaitanya Sindhu,PERSON
Gandala,GPE
N Muthukrishnan,PERSON
Dhurkada,GPE
the Maharashtra State Electricity Distribution Company Ltd,ORG
Gopalakrishnan,PERSON
ROHTAK,GPE
the National Agriculture Development Programme,ORG
Meghalaya,GPE
Mehboobu,PERSON
BBMP Contractors Association,ORG
Panchmahals,GPE
Chautala-Asa Khera,ORG
Sufala,ORG
Dakshinamoorthy,PERSON
Sabita Reddy,PERSON
Trivendra Singh Rawat,PERSON
The National Bank for Agriculture and Rural Development,ORG
Uttar Pradesh ’s,GPE
Baglo-ki-Kandi,GPE
Puranpur,GPE
the Agricultural Produce Market Committee,ORG
Jan Sangh,ORG
Dadamal,PERSON
KV Palli,GPE
Abhay Chautala,PERSON
KK Vyas,PERSON
Kashmir Singh,PERSON
Lakhwinder Singh Waraich,PERSON
Kheti Virasat Mission,ORG
W Bengal,GPE
Ranjeet Chavda,PERSON
Bagali,GPE
civil supplies corporation,ORG
Kodali Sri Venkateswara Rao,PERSON
Narsipatnam,GPE
Lord Ahmad,PERSON
SKMM,ORG
Ramraj,PERSON
Sahalpreet Singh,PERSON
National Statistical Office,ORG
KMNRMU,ORG
Mubarakpur,GPE
Hirikati,GPE
Ghorkhindi,GPE
Kudimiyanmalai,GPE
SAP,ORG
Bhartiya Kishan Union,ORG
Upleta,GPE
Prakash Viplab,PERSON
Hansel Vaz,PERSON
JAC,ORG
GoAir,ORG
Devbhoomi Dwarka,GPE
Panjabrao Deshmukh Interest Concession Scheme,ORG
Curti-Khandepar,GPE
Uddanapalli,GPE
Dulichand Bordha,PERSON
Vazhakulam,GPE
Gangwa,PERSON
Herbertpur,GPE
Godse,PERSON
Sonak,PERSON
Hanasavadi village,GPE
Brahmana Koduru,GPE
Mohra,GPE
National Atmospheric Research Laboratory,ORG
VNIT,ORG
Mohpa village,GPE
Kuppanur village,GPE
Jadon,PERSON
IMF,ORG
Yogi Adityanath,PERSON
Jaysingpur,GPE
Satej Patil,PERSON
Chakar,GPE
Malaudh,GPE
CAFO,ORG
CAIT,ORG
Chhotubhai Vasava,PERSON
Om Sai Trading Company,ORG
RSSS,ORG
Salim Sai,PERSON
Neelampathi,GPE
Agriculture Produce Marketing Committees,ORG
Kalraj Mishra,PERSON
Pankaj Tripathi ’s,PERSON
Tarkishore Prasad,PERSON
National Institute of Rural Development,ORG
Tikari Mafi,GPE
The Sivarama Krishnan Committee,ORG
Alvira Khan Agnihotri,PERSON
Pandoh,GPE
National Institute of High Security Animal Disease,ORG
Chourai,GPE
Chaudhary Chhotu Ram Vichar Manch,PERSON
Gawande,PERSON
Vichitra Singh,PERSON
Swaran Singh,PERSON
Banbirpur village,GPE
The Karnataka State Contractors’ Association,ORG
Siva,ORG
Rajesh Duggal,PERSON
Delhi Police ’s,ORG
West Bangal,GPE
MeraMobileMeraMarketing,ORG
NE Railways,ORG
Tikait,GPE
the All India Kisan Sabha,ORG
Vivek Masaal,PERSON
Bhuse,PERSON
Swabhimaani Shetkari Sanghatna,ORG
Akrabad,GPE
Hardeep Singh Baltana,PERSON
Pravinjay Pandit,PERSON
M V Rao,PERSON
Vishwajeet Kadam,PERSON
Kalpana Struct-Con Pvt Ltd,ORG
Harsac,ORG
TANHODA,ORG
Matka Chowk,GPE
the State Bank of India,ORG
Thiruvanaikovil,GPE
Punjabi,GPE
Life Line Foundation,ORG
Devi Lal,PERSON
Samaspur,GPE
Sindi,GPE
Jangrauli village,GPE
Hafed,ORG
P Vasanthamani,PERSON
Pragnapur,GPE
Subathra Krishnan,PERSON
Hemaram Choudahry,PERSON
Dhanala,GPE
B S Dhillon,PERSON
Anil Joshi,PERSON
Agricultural Produce Market Committee,ORG
V Dharmarajan,PERSON
Harinder Pal Singh Chandumajra,PERSON
Carmona,GPE
Varvara Rao,PERSON
A Anilkumar,PERSON
B S Salunke,PERSON
Bijapur,GPE
E B Nagaraju,PERSON
S J Rahman,PERSON
Jamui,GPE
Lokendra,PERSON
T S Sivagnanam,PERSON
Pokhri,GPE
Gyan Chand Verma,PERSON
The Spices Board,ORG
Nashik APMC,ORG
the Centre for Economic and Social Studies,ORG
Google,ORG
Dabbahalli village,GPE
Desar,PERSON
Thiruvarumbur,GPE
the Employee Union of TSRTC,ORG
Edhara village,GPE
Sikkalli,GPE
Succha Singh,PERSON
Mahan Dal Keshav Dev Maurya,ORG
Raj Kumar Tomar,PERSON
Mangesh Chavan,PERSON
the Railway Protection Force,ORG
Mahendra Shirodkar,PERSON
Rajan,PERSON
Ram Swarup,PERSON
Manmohan Waris,PERSON
Punjab Congress,ORG
Balkar Sandhu,PERSON
Jawad Ahmad,PERSON
Maharajganj,GPE
Bogh,PERSON
Ram Babu Kumar,PERSON
Rani Deol,PERSON
Kalakuntla Rishika,PERSON
Aabhas Prakash,PERSON
Vasantrao Naik S,ORG
MANDYA,GPE
Bathinda,GPE
V K Soni,PERSON
Nilesh Patil,PERSON
RLSP,ORG
Andhra Pradesh Capital Region Development Authority,GPE
Amarinde,PERSON
Garhwal,GPE
the Parambikulam Aliyar Project,ORG
Dakshina Foundation,ORG
Regional Agriculture Research Institute,ORG
Delhi Sikh Gurdwara Management Committee,ORG
Dhulkot,GPE
Indian Air Force,ORG
Unn,ORG
MSKPY,ORG
Chunnilal Vishnoi,PERSON
Pilot,PERSON
Softa village,GPE
Patel Chemicals,ORG
Armaan,PERSON
Aam Aadmi Party,ORG
Shubham Chandra,PERSON
Ramalingapuram,GPE
Varsha Goshe,PERSON
Nagina,GPE
Amitkumar,PERSON
Jaswinder,PERSON
JSERC,ORG
Lokayukta,PERSON
Kannada,GPE
Salman Khanâs,PERSON
the Bee Keeping and Training Institute,ORG
Gahlot,PERSON
Raj Harisingh,PERSON
Scheduled Caste and Scheduled Tribe (,ORG
Ranveer Singh,PERSON
Prabhuram Mina,PERSON
Hanumat Devaragudda,PERSON
Nilambur,GPE
UDH,ORG
J&K,ORG
MVA,ORG
the agriculture department ’s,ORG
Ashok Kumar Sharma,PERSON
Datta Gaonkar,PERSON
Induraj Narwal,PERSON
Radhakrushna Game,PERSON
Nalgonda,GPE
Sangola,GPE
Javadekar,PERSON
V Jayaprakash,PERSON
Vasanrao Naik,PERSON
Lehra Bega,GPE
Bhanwarlal Meghwal,PERSON
Rameshwar,GPE
SSC,ORG
Navalagund,GPE
Shaji J Kodankandath,PERSON
Meena,PERSON
Chakrata,GPE
Padsara,PERSON
Chicalim Church,ORG
Mathipalayam,GPE
Karad,GPE
Satvir Poonia,PERSON
Vikesh Rathwa,PERSON
Palaniswami,PERSON
Aman Singh,PERSON
Narendra Tomar,PERSON
Lehra Mohabbat,GPE
Vidiyalai Nokki Stalin,PERSON
Chaudhary Anil Kumar,PERSON
Wisdom,ORG
Megh Raj,PERSON
Osian,PERSON
Neivasal,GPE
the ‘Organic Farmers’ Market,ORG
Bhavli,GPE
NASHIK,PERSON
Wolverhampton,GPE
Ralgegan Siddhi,GPE
mamlatdar,PERSON
Kariyampalayam,GPE
H S Oberoi,PERSON
P S Yadapadithaya,PERSON
Shwait Malik,PERSON
CPWD,ORG
Arvi Taluka,GPE
J A Jayalal,PERSON
Parirakshana Samithi,PERSON
Jagjit Singh Dallewal,PERSON
Jagraj Singh Hardaspura,PERSON
Bhapkarmala,GPE
CSK,ORG
Maoist,ORG
Baltej Singh,PERSON
Supinder Singh,PERSON
District Cooperative Bank,ORG
Mominpet,GPE
Giriraj Singh,PERSON
M Shanmugam,PERSON
P T John,PERSON
Sanaur,GPE
CACP,ORG
Sonba Bandurkar’s,PERSON
Sri Venkateswara Veterinary University,ORG
Sarasbaug,GPE
the Waywin FPC,ORG
Godavari village,GPE
Mucherla,GPE
Chinyalisaur,GPE
Razab Shah Dewan,PERSON
Marcaim,GPE
Gaddige,GPE
Indian Institute of Technology-Madras,ORG
Revanth Reddy,PERSON
Devigarh,GPE
R S Chauhan,PERSON
Narayanasamy Naidu Farmers' Association,ORG
Krishi Bhavan,GPE
Bidar,GPE
Arakkankottai,GPE
Kharagpur,GPE
Center for Agricultural Sciences,ORG
Kamaljit Singh,PERSON
Wingreens,ORG
Padalur,GPE
KMP,ORG
Mahesh Gude,PERSON
Anup Desai,PERSON
Rajvindar Singh Golden,PERSON
Chanchal Bhattacharya,PERSON
East Godavari,GPE
Kulmeet Singh Bhalla,PERSON
Kharar,GPE
Udumalpet,GPE
APCRDA,ORG
Dharamasagar,GPE
Srinivasan Krishnan,PERSON
YSR Rythu Bharosa,PERSON
Adilabad,GPE
AREPALLY,GPE
Mormugao Port Trust,ORG
Pradeep Dindol,PERSON
All Farmers Associations’ Coordination Committee,ORG
Sant Nirmal Dass,PERSON
MoU.,ORG
Mavli,GPE
Ghumadi,GPE
Naseem Khan,PERSON
Yashwant Zade,PERSON
Orwell,PERSON
the Maharashtra Industrial Development Corporati,ORG
MoEFCC,ORG
District Congress Committee,ORG
Morbi,GPE
Sakaldeep Sahu,PERSON
Jobner,GPE
E Niranjan Reddy,PERSON
YSR Cheyutha,ORG
D Arvind,PERSON
Naresh Tikait,PERSON
Jayesh Salgaonkar,PERSON
Govt of India,ORG
Subhash Lomte,PERSON
Adampur,GPE
Veppanahalli,GPE
Gonder,GPE
Khalaur,GPE
Mangal Singh,PERSON
National Institute of Immuno Haematology,ORG
Pathankot,GPE
Shivajirao Moghe,PERSON
Brijendera,PERSON
Jharkhand,GPE
Yograj,PERSON
Kamal Haasan,PERSON
han,PERSON
Pudupatti village,GPE
Vaid,PERSON
Nagra,GPE
The Mahila Kisan Sashaktikaran Pariyojana,ORG
Daulatpur village,GPE
K N Govindacharya,PERSON
SSM,ORG
Lohri,GPE
Kandur village,GPE
Punchakkari,GPE
Arun Sahoo,PERSON
the Indian Medical Association,ORG
the consumer commission,ORG
DCC bhavan,GPE
Ajitsinh Solanki,PERSON
Kalyanpura village,GPE
Kirti Kisan Union,ORG
Bishan Lal Saini,PERSON
Kat,PERSON
Opposition,ORG
K C Tyagi,PERSON
Hansa village,GPE
Bharata Lakshmi,PERSON
N Kirubakaran,PERSON
Koderma,GPE
P Janna,PERSON
Keshav Baliram Hedgewar,PERSON
Ghothawade,GPE
AP government,ORG
Pongalur,GPE
Vijai Sardessai,PERSON
Jhansi Andra Vamsi,PERSON
the American Sikh Council,ORG
Kabal Singh,PERSON
V Mohan,PERSON
Olectra Greentech,ORG
Kudne,GPE
JD(U),ORG
Kaushambi,GPE
Sennamalam village,GPE
Anshumali Srivastava,PERSON
Harmesh Singh,PERSON
Sakkardara,GPE
Baidyanath,GPE
Caroline Rowett,PERSON
MKSC,ORG
Cantonment,GPE
", Professor Chaman Lal",PERSON
Special Investigation Team,ORG
Ram Kumar Gautam,PERSON
V M Kanade,PERSON
Adhanur village,GPE
Basava,PERSON
Jasdeep Singh Brar,PERSON
T R Kesavan,PERSON
K Pakirappa,PERSON
Anganwadi Mulazam Union,ORG
Palandur,GPE
N Veerasekaran,PERSON
Gaurishankar Prasad,PERSON
Balasaheb Maske,PERSON
", S Vimalanathan",PERSON
the Narwa-Garwa-Ghurwa-au-Badi Yojana,ORG
NMC Hanuman Nagar Zone,ORG
Bhestan,GPE
Valaiyapalayam,GPE
Noor Unissa Nursing College,ORG
St Estevam,GPE
Suresh Tolu Gaonkar,PERSON
Jawaharnagar,GPE
Goniana,GPE
Chakrakeli,GPE
Harsimran Singh Sethi,PERSON
Thiruneelakandan,PERSON
Dokkupothanahalli,GPE
Suratgarh,GPE
ABKSS Kota,ORG
Sanjeev Sharma,PERSON
Gurpreet Singh Gopi,PERSON
Jagdish Singh,PERSON
Soundarajothi,PERSON
Hannan Mollah,PERSON
V K Singh,PERSON
Zorawar Singh,PERSON
the Office of the Prime Minister of India,ORG
Milind Mohad,PERSON
Dilip Buildcon,PERSON
Govinda Singh,PERSON
V Manickam,PERSON
the Kisan Morcha,ORG
K R Rathinasamy,PERSON
Dudhala,GPE
Iyarkai Nalvazhvu Sangam,GPE
Nainital,ORG
Ambaulim,GPE
Kantolia,GPE
Yerawada,GPE
Disha Ravi,PERSON
Faizan,PERSON
Vishwambar Gawas,PERSON
Chamarajanagara,GPE
National Academy of Agricultural Research Management,ORG
S Sriram,PERSON
Dheeraj Latian,PERSON
Mangulam,GPE
Tehsil Behat,GPE
Savane,GPE
Keri,GPE
DTF,ORG
Gajendra Singh Shekhawat,PERSON
PJTSAU,ORG
KV Rajendra,PERSON
Ashwini Bhide,PERSON
Meerut,PERSON
Mahesh Vaghamshi,PERSON
Wisdom Islamic Organisation,ORG
Adhia,PERSON
Yadus,ORG
Swabhimani Shetkari Sanghatana,ORG
Ananya Panday,PERSON
Vijayawada Central,GPE
RML,ORG
Dera Sachkhand Ballan,ORG
Firoj Khan,PERSON
Ekta Ugrahan,ORG
Mandeep Malik,PERSON
Gadchandur,GPE
Jewar,GPE
Chodankar,PERSON
Abhishek Jorwal,PERSON
Shiva Kumar Pinna,PERSON
Mahesh Joshi,PERSON
Guru Ravidas Nagar Kirtan Committee,ORG
Swaraj maidan,GPE
Pradeep Jain,PERSON
Twitterati,ORG
IMA Punjab,ORG
Bank of India,ORG
Dutt,PERSON
A Govardhan,PERSON
Dharmendra Singh Lathar,PERSON
Hemal,GPE
Athani,GPE
Gava Chowk,GPE
Arun Mitra,PERSON
Poothadi,GPE
A Bala Thandapani,PERSON
YouTube,ORG
Anchuthengu,GPE
The All Kerala Pineapple Farmers’ Association,ORG
Pokhran,GPE
Jayaprasad,PERSON
Saudi Arabia,GPE
Accher,GPE
Alok Singh,PERSON
Asha Lakra,PERSON
Nilesh Yelnare,PERSON
the Group of Ministers,ORG
K M Kader Mohideen,PERSON
Sam Welfare Vikas Samiti,ORG
BJP Kisan Morcha,ORG
Arularasu,PERSON
Mohammed Abdul Muqeeth,PERSON
